鄉鎮市區,交易標的,土地區段位置建物區段門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price Yuan,the unit price a Yuan square meter,the berth category,berth shifting total area square meter,the berth total price Yuan,the note,serial number
鹽埕區,房地(土地+建物),高雄市鹽埕區大仁路260巷1~30號,23.73,住,,,1080504,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0680811,68.08,3,2,2,有,無,1750000,25705,,0.0,0,,RPPOMLMJPHOFFAE97CA
鼓山區,房地(土地+建物),高雄市鼓山區中華一路991~1020號,20.78,住,,,1080605,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770708,130.96,4,2,2,有,無,3000000,22908,,0.0,0,,RPXOMLMJPHOFFAE78CA
鼓山區,房地(土地+建物),高雄市鼓山區美術南三路181~210號,10.95,住,,,1080509,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930722,82.74,2,2,1,有,有,5100000,61639,,0.0,0,,RPOPMLSJPHOFFAE58CA
鼓山區,房地(土地+建物),高雄市鼓山區文信路181~210號,6.7,商,,,1080525,土地1建物1車位0,十二層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0901008,72.05,2,2,1,有,有,5100000,70784,,0.0,0,,RPTNMLTJPHOFFAE98CA
鼓山區,房地(土地+建物),高雄市鼓山區鼓山三路51巷25弄1~30號,101.0,住,,,1080528,土地3建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0801127,243.92,4,1,4,有,無,8000000,32798,,0.0,0,親友、員工或其他特殊關係間之交易。;賣清,RPSNMLPKPHOFFAE58CA
新興區,建物,高雄市新興區民生一路211~240號,0.0,,,,1080620,土地0建物1車位0,全,三層,透天厝,,加強磚造,0581203,606.45,8,3,5,有,無,5850000,9646,,0.0,0,,RPOOMLMJPHOFFBE97CA
苓雅區,房地(土地+建物),高雄市苓雅區昇平街31~60號,30.97,商,,,1080531,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0740125,105.1,3,2,2,有,無,3000000,28544,,0.0,0,,RPQOMLMJPHOFFBE18CA
苓雅區,房地(土地+建物),高雄市苓雅區武慶三路110巷1~30號,58.0,住,,,1080515,土地2建物1車位0,全,二層,透天厝,,加強磚造,0600831,80.19,3,2,2,有,無,5000000,62352,,0.0,0,含增建或未登記建物。;,RPPNMLNJPHOFFBE08CA
新興區,房地(土地+建物),高雄市新興區中山橫路31~60號,175.0,商,,,1080420,土地2建物1車位0,全,三層,透天厝,,加強磚造,0460909,245.31,3,2,3,有,無,30000000,122294,,0.0,0,含增建或未登記建物。;,RPPOMLOJPHOFFBE28CA
新興區,房地(土地+建物),高雄市新興區五福二路121~150號,4.28,商,,,1080520,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0650802,36.82,2,1,1,有,有,1700000,46171,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLOJPHOFFBE48CA
苓雅區,房地(土地+建物),高雄市苓雅區義勇路151~180號,73.15,住,,,1080614,土地1建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0730222,215.25,6,3,5,有,無,12000000,55749,,0.0,0,有增建,RPPNMLPJPHOFFBE28CA
苓雅區,房地(土地+建物),高雄市苓雅區華堂里文橫二路1~30號,4.39,商,,,1080425,土地1建物1車位0,四層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0710430,41.86,1,1,1,有,有,2300000,54945,,0.0,0,,RPQNMLPJPHOFFBE38CA
苓雅區,房地(土地+建物),高雄市苓雅區忠孝二路6巷1~30號,85.0,商,,,1080522,土地1建物1車位0,全,五層,透天厝,住家用,鋼筋混凝土造,1051116,438.85,12,5,3,有,無,24300000,55372,,0.0,0,,RPVNMLPJPHOFFBE88CA
新興區,房地(土地+建物),高雄市新興區復興一路61~90號,5.97,商,,,1080319,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023,72.18,2,1,1,有,有,5760000,79800,,0.0,0,含裝潢.,RPTNMLTJPHOFFBE09CA
新興區,房地(土地+建物),高雄市新興區復興一路61~90號,5.97,商,,,1080516,土地1建物1車位0,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023,72.18,2,1,1,有,有,5820000,80632,,0.0,0,含裝潢.,RPUNMLTJPHOFFBE56CA
新興區,房地(土地+建物)+車位,高雄市新興區復興一路61~90號,6.49,商,,,1080409,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041023,94.35,2,1,1,有,有,7270000,75809,坡道機械,14.94,1250000,含裝潢.,RPVNMLTJPHOFFBE66CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,8.0,商,,,1080507,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,128.71,2,1,1,有,有,8750000,68514,坡道平面,28.73,1900000,,RPTNMLKKPHOFFBE28CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,4.99,商,,,1080505,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,89.31,1,1,1,有,有,5550000,60006,坡道平面,27.65,1850000,,RPVNMLKKPHOFFBE48CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,8.31,商,,,1080502,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,133.5,2,1,2,有,有,8600000,63950,坡道平面,28.73,1900000,,RPWNMLKKPHOFFBE58CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,8.31,商,,,1071221,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,133.5,2,1,2,有,有,8900000,66813,坡道平面,28.73,1900000,預售屋,RPXNMLKKPHOFFBE68CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,8.73,商,,,1070820,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,135.5,2,1,2,有,有,8930000,66779,坡道平面,28.73,1800000,預售屋，權利人有兩位,RPOOMLKKPHOFFBE87CA
苓雅區,房地(土地+建物)+車位,高雄市苓雅區興中二路121~150號,7.07,商,,,1080409,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1080201,116.76,2,1,1,有,有,7950000,69863,坡道平面,28.73,1800000,,RPPOMLKKPHOFFBE97CA
新興區,房地(土地+建物),高雄市新興區六合一路31~60號,13.52,商,,,1080607,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),,鋼筋混凝土造,0750503,132.47,3,2,2,有,有,5200000,39254,,0.0,0,,RPPNMLOLPHOFFBE38CA
前鎮區,房地(土地+建物),高雄市前鎮區英明一路72巷20弄31~60號,29.11,住,,,1080523,土地1建物1車位0,二層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0691030,79.92,3,2,2,有,無,3760000,47047,,0.0,0,,RPVOMLLJPHOFFCE68CA
前鎮區,房地(土地+建物),高雄市前鎮區前鎮街61~90號,8.05,商,,,1080615,土地2建物1車位0,十四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080201,77.09,2,1,1,有,有,4580000,59411,,0.0,0,,RPWOMLLJPHOFFCE78CA
小港區,房地(土地+建物)+車位,高雄市小港區廈莊六街61~90號,15.2,商,,,1080531,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041002,164.74,3,2,2,有,有,7200000,43705,坡道平面,31.94,0,,RPOPMLLJPHOFFCE08CA
前鎮區,房地(土地+建物),高雄市前鎮區英德街19巷20弄1~30號,129.23,住,,,1080520,土地2建物1車位0,全,四層,透天厝,見其它登記事項,見其它登記事項,1070619,310.23,5,2,4,有,無,31000000,99926,,0.0,0,,RPWQMLLJPHOFFCE98CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞華街1~30號,11.8,住,,,1080514,土地1建物1車位0,七層,十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850708,71.96,2,2,1,有,有,3000000,41690,,0.0,0,,RPTNMLMJPHOFFCE48CA
小港區,土地,中厝段541~570地號,203.0,農,,,1080527,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3193190,15730,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLNJPHOFFCE18CA
前鎮區,房地(土地+建物),高雄市前鎮區武慶一路194巷14弄31~60號,72.91,住,,,1080602,土地1建物1車位0,全,三層,透天厝,,鋼筋混凝土造,0690927,129.79,4,2,3,有,無,6250000,48155,,0.0,0,,RPTPMLNJPHOFFCE78CA
小港區,房地(土地+建物),高雄市小港區飛機路151~180號,84.0,住,,,1080424,土地1建物1車位0,全,二層,透天厝,住商用,加強磚造,0660330,101.99,3,1,2,有,無,4500000,44122,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPROMLPJPHOFFCE68CA
前鎮區,土地,仁愛段211~240地號,72.0,住,,,1080617,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1969920,27360,,0.0,0,向政府機關承購之案件。;,RPSNMLTJPHOFFCE09CA
前鎮區,土地,仁愛段211~240地號,90.0,住,,,1080617,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2462400,27360,,0.0,0,向政府機關承購之案件。;,RPTNMLTJPHOFFCE56CA
前鎮區,房地(土地+建物),高雄市前鎮區瑞隆路503巷14弄1~30號,67.0,商,,,1080612,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0661026,183.84,4,4,4,有,無,10000000,54395,,0.0,0,,RPOPMLTKPHOFFCE98CA
小港區,房地(土地+建物)+車位,高雄市小港區立群路31~60號,19.53,住,,,1080531,土地2建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840214,131.58,3,2,2,有,有,4630000,35188,坡道機械,0.0,0,含增建或未登記建物。;附家電傢俱。,RPPNMLKMPHOFFCE18CA
三民區,房地(土地+建物),高雄市三民區大昌一路329巷1~30號,14.94,工,,,1080603,土地1建物1車位0,二層,十三層,廠辦,工業用,鋼筋混凝土造,0830208,107.39,3,2,2,有,有,4380000,40786,,0.0,0,,RPROMLMJPHOFFDE48CA
三民區,房地(土地+建物),高雄市三民區建國三路1~30號,1.94,商,,,1080623,土地1建物1車位0,十層，走廊,二十一層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840615,32.61,1,1,1,有,有,1055000,32352,,0.0,0,,RPTOMLMJPHOFFDE68CA
三民區,房地(土地+建物),高雄市三民區昭良街61~90號,83.0,住,,,1080416,土地1建物1車位0,全,三層,透天厝,,加強磚造,0630828,153.96,3,3,3,有,無,6100000,39621,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPSNMLNJPHOFFDE58CA
三民區,土地,灣中段901~930地號,54.02,商,,,1080614,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4500000,83302,,0.0,0,含增建或未登記建物。;,RPQNMLMJPHOFFDE28CA
三民區,房地(土地+建物),高雄市三民區水源路70巷31~60號,65.04,商,,,1080607,土地2建物1車位0,全,四層,透天厝,,鋼筋混凝土造,0760512,190.18,5,2,4,有,無,7500000,39436,,0.0,0,,RPPOMLNJPHOFFDE38CA
三民區,房地(土地+建物)+車位,高雄市三民區鼎新路61~90號,7.42,商,,,1080504,土地1建物2車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0881103,83.3,2,1,1,有,有,4060000,48739,坡道機械,0.0,0,,RPXOMLPJPHOFFDE76CA
三民區,房地(土地+建物),高雄市三民區建工路363巷19弄1~30號,19.32,商,,,1080521,土地2建物1車位0,四層,四層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0661109,44.72,2,1,1,有,無,1000000,22361,,0.0,0,,RPQOMLTJPHOFFDE09CA
三民區,土地,建安段901~930地號,98.0,住,,,1080409,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,61224,,0.0,0,親友、員工或其他特殊關係間之交易。;含增建或未登記建物。;,RPWOMLTJPHOFFDE07CA
三民區,房地(土地+建物),高雄市三民區建興路99巷20弄1~30號,27.93,商,,,1080606,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0690815,83.34,3,2,2,有,無,2900000,34797,,0.0,0,內有裝修,RPQPMLTJPHOFFDE56CA
三民區,房地(土地+建物)+車位,高雄市三民區民族巷31~60號,8.95,商,,,1080502,土地1建物1車位1,十七層,二十九層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071031,154.23000000000002,3,2,2,有,有,8980000,58225,坡道平面,35.71,0,,RPSNMLKKPHOFFDE38CA
三民區,土地,鼎中段481~510地號,13.05,其他,,,1080611,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,650000,49808,,0.0,0,親友、員工或其他特殊關係間之交易。;包含公共設施保留地之交易。;,RPQNMLOKPHOFFDE58CA
三民區,房地(土地+建物)+車位,高雄市三民區皓東路76巷1~30號,10.99,商,,,1080602,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0880521,103.74000000000001,2,1,1,有,有,5210000,50222,坡道機械,8.45,0,附電器用品,RPXNMLPKPHOFFDE76CA
三民區,土地,灣中段691~720地號,41.66,商,,,1080523,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,132021,,0.0,0,親友、員工或其他特殊關係間之交易。;,RPOOMLQKPHOFFDE68CA
三民區,房地(土地+建物)+車位,高雄市三民區明誠一路61~90號,20.23,住,,,1080501,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950303,146.46,3,2,2,有,有,6500000,44381,坡道平面,0.0,0,親友、員工或其他特殊關係間之交易。;,RPQNMLRKPHOFFDE88CA
三民區,房地(土地+建物),高雄市三民區吉林街265巷1~30號,25.8,住,,,1080517,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0710826,72.0,2,2,1,有,無,3200000,44444,,0.0,0,,RPPNMLSKPHOFFDE88CA
三民區,車位,高雄市三民區黃興路421~450號,0.0,,,,1080614,土地0建物0車位1,,,其他,,,,20.67,0,0,0,有,無,500000,,坡道平面,20.67,500000,單獨車位交易。;,RPXNMLSKPHOFFDE07CA
三民區,房地(土地+建物),高雄市三民區汾陽路1~30號,31.63,住,,,1080522,土地1建物1車位0,一層，二層,九層,華廈(10層含以下有電梯),住商用,鋼筋混凝土造,0830721,348.21,3,2,2,有,有,11800000,33888,,0.0,0,,RPUNMLMLPHOFFDE88CA
三民區,房地(土地+建物)+車位,高雄市三民區明愛街31~60號,16.83,住,,,1080518,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1071222,168.96,3,2,2,有,有,16130000,99479,坡道平面,26.92,2000000,,RPTNMLPLPHOFFDE09CA
三民區,房地(土地+建物),高雄市三民區大昌一路329巷1~30號,14.94,工,,,1080510,土地1建物1車位0,五層,十三層,廠辦,工業用,鋼筋混凝土造,0830208,113.35,3,2,2,有,無,5200000,45876,,0.0,0,,RPRQMLQLPHOFFDE66CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區寶溪北街1~30號,31.11,住,,,1080514,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060419,161.35000000000002,3,2,2,有,有,9600000,63310,坡道平面,27.88,1150000,,RPUPMLMJPHOFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區芎蕉五街151~180號,9.01,住,,,1080513,土地1建物1車位0,二層,六層,套房(1房1廳1衛),住家用,見使用執照,0900907,30.229999999999997,1,1,1,有,有,785000,25968,,0.0,0,,RPWPMLMJPHOFFEE56CA
左營區,房地(土地+建物)+車位,高雄市左營區安吉街421~450號,11.4,商,,,1080501,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,見其它登記事項,0920811,133.26,3,2,2,有,有,8380000,62885,坡道機械,18.61,0,,RPSOMLNJPHOFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區寶溪北街1~30號,31.11,住,,,1080511,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1060419,161.10000000000002,3,2,2,有,有,9650000,63804,坡道平面,27.88,1150000,,RPSPMLNJPHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區德民路331~360號,75.0,其他,,,1080603,土地1建物1車位0,全,五層,透天厝,住商用,鋼筋混凝土造,0950630,274.47,6,2,4,有,無,14500000,52829,,0.0,0,,RPXPMLNJPHOFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區後昌路876巷2弄91~120號,17.44,住,,,1080609,土地1建物1車位0,二層，電梯樓梯間,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820310,92.59,3,2,2,有,有,3100000,33481,,0.0,0,,RPRPMLOJPHOFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,7.37,商,,,1080518,土地1建物1車位1,二十四層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,136.66,2,2,2,有,有,9640000,70540,坡道平面,33.26,0,,RPQNMLRJPHOFFEE88CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,12.64,商,,,1080508,土地1建物1車位1,二十層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,234.47,4,2,2,有,有,17250000,73570,坡道平面,33.26,0,,RPRNMLRJPHOFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,7.37,商,,,1080510,土地1建物1車位1,十一層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,136.66,2,2,2,有,有,8400000,61466,坡道平面,33.26,0,,RPSNMLRJPHOFFEE09CA
左營區,房地(土地+建物),高雄市左營區文學路571~600號,71.85,住,,,1080526,土地1建物1車位0,全,四層,透天厝,住商用,鋼筋混凝土造,1000411,204.57,4,3,4,有,無,19800000,96788,,0.0,0,含增建或未登記建物。,RPTNMLRJPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區後昌路886巷31~60號,9.73,商,,,1080530,土地1建物1車位1,十五層,十六層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850705,123.15,3,2,2,有,有,5200000,42225,坡道機械,0.0,0,,RPUOMLPJPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區土庫三路251巷1~30號,14.52,住,,,1080525,土地2建物1車位1,十六層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010817,132.70999999999998,2,2,2,有,無,5500000,41444,坡道平面,29.02,0,,RPWOMLPJPHOFFEE76CA
左營區,房地(土地+建物),高雄市左營區南屏路302巷1~30號,94.0,住,,,1080528,土地1建物1車位0,全,二層,透天厝,,加強磚造,0680516,98.81,5,2,2,有,無,10880000,110110,,0.0,0,含增建或未登記建物。;,RPVOMLSJPHOFFEE96CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路271~300號,10.24,住,,,1080516,土地1建物1車位0,八層,十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850112,134.69,4,0,4,有,無,5000000,37122,,0.0,0,,RPPNMLKKPHOFFEE18CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學南路1201~1230號,16.28,商,,,1080407,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1051130,180.20999999999998,4,2,2,有,有,8680000,48166,坡道平面,18.47,0,,RPTNMLKKPHOFFEE58CA
左營區,房地(土地+建物),高雄市左營區左營大路151~180號,103.0,商,,,1080531,土地1建物1車位0,全,二層,透天厝,住家用,磚造,0281229,124.39,0,0,0,無,無,13000000,104510,,0.0,0,含增建或未登記建物。;,RPXRMLKKPHOFFEE76CA
楠梓區,房地(土地+建物),高雄市楠梓區德惠路70巷1~30號,4.17,商,,,1080527,土地2建物1車位0,六層,十一層,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,0950626,25.1,1,1,1,有,有,1200000,47809,,0.0,0,,RPTNMLLKPHOFFEE68CA
楠梓區,房地(土地+建物),高雄市楠梓區德賢路248巷31~60號,22.68,住,,,1080426,土地1建物1車位0,一層，二層，三層，四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0831213,200.88,5,2,3,有,有,7820000,38929,,0.0,0,,RPWNMLLKPHOFFEE98CA
左營區,房地(土地+建物)+車位,高雄市左營區菜公一路121~150號,25.08,住,,,1080520,土地2建物1車位1,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840823,125.5,3,2,2,有,無,4900000,39044,升降機械,0.0,0,,RPQOMLLKPHOFFEE48CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學二十六街1291~1320號,21.0,住,,,1080523,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041216,148.98,3,2,2,有,有,6700000,44972,坡道平面,0.0,0,,RPTOMLLKPHOFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區德富街286巷1~30號,19.94,住,,,1080612,土地1建物1車位1,一層，夾層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080104,115.02000000000001,1,2,1,有,有,8980000,78073,坡道平面,0.0,0,,RPWOMLLKPHOFFEE09CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,7.37,商,,,1080517,土地1建物1車位1,二十五層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,136.66,2,2,2,有,有,9670000,70760,坡道平面,33.26,0,,RPPNMLOKPHOFFEE58CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,7.1,商,,,1080506,土地1建物1車位1,二十六層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,132.51,2,2,2,有,有,9920000,74862,坡道平面,29.11,0,,RPQNMLOKPHOFFEE68CA
左營區,房地(土地+建物)+車位,高雄市左營區博愛四路301~330號,7.61,商,,,1080523,土地1建物1車位1,十層,二十八層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070331,141.06,2,2,2,有,有,9120000,64653,坡道平面,33.26,0,,RPRNMLOKPHOFFEE78CA
楠梓區,房地(土地+建物),高雄市楠梓區大學二十街1~30號,6.72,商,,,1080528,土地1建物1車位0,十三層,二十三層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1070502,93.03,2,1,1,有,有,4500000,48371,,0.0,0,,RPTNMLQKPHOFFEE56CA
楠梓區,房地(土地+建物),高雄市楠梓區萬昌街22巷1~30號,10.8,商,,,1080525,土地1建物1車位0,三層,十四層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,0921006,109.49,3,2,1,有,有,3820000,34889,,0.0,0,,RPURMLQKPHOFFEE07CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,18.1,住,,,1070915,土地1建物1車位1,九層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,128.25,3,1,2,有,有,7180000,55984,坡道平面,0.0,0,,RPRRMLKLPHOFFEE88CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,16.27,住,,,1071212,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,119.75999999999999,3,1,2,有,有,6920000,57782,坡道機械,0.0,0,,RPSRMLKLPHOFFEE98CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.66,住,,,1071203,土地1建物1車位1,四層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,115.03999999999999,3,1,2,有,有,6890000,59892,坡道機械,0.0,0,含裝潢,RPTRMLKLPHOFFEE09CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.87,住,,,1080228,土地1建物1車位1,五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,116.44,3,1,2,有,有,6510000,55909,坡道機械,0.0,0,,RPURMLKLPHOFFEE56CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.66,住,,,1080327,土地1建物1車位1,七層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,115.03999999999999,3,1,2,有,有,7500000,65195,坡道機械,0.0,0,寒裝潢,RPWRMLKLPHOFFEE76CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.66,住,,,1080111,土地1建物1車位1,八層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,115.03999999999999,3,1,2,有,有,7100000,61718,坡道機械,0.0,0,含裝潢,RPXRMLKLPHOFFEE86CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.66,住,,,1080119,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,115.03999999999999,3,1,2,有,有,6670000,57980,坡道機械,0.0,0,,RPOSMLKLPHOFFEE68CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,15.66,住,,,1080113,土地1建物1車位1,十一層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,115.03999999999999,3,1,2,有,有,6650000,57806,坡道機械,0.0,0,,RPPSMLKLPHOFFEE78CA
楠梓區,房地(土地+建物)+車位,高雄市楠梓區大學西路31~60號,17.49,住,,,1071020,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,123.52000000000001,3,1,2,有,有,7460000,60395,坡道平面,0.0,0,含裝潢,RPQSMLKLPHOFFEE88CA
楠梓區,房地(土地+建物),高雄市楠梓區大學西路31~60號,10.37,住,,,1071215,土地1建物1車位0,二層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,78.81,2,1,1,有,有,4600000,58368,,0.0,0,含裝潢,RPRSMLKLPHOFFEE98CA
楠梓區,房地(土地+建物),高雄市楠梓區大學西路31~60號,10.37,住,,,1070927,土地1建物1車位0,三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1080522,78.81,2,1,1,有,有,4560000,57861,,0.0,0,含裝潢,RPSSMLKLPHOFFEE09CA
